ncbiTaxID	Name	Strain	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
768670	Calditerrivibrio nitroreducens	Yu37-1, DSM 19672	55	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Calditerrivibrionaceae	Calditerrivibrio
213224	Geothermobacter ehrlichii	nan	55	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Geothermobacteraceae	Geothermobacter
630405	Cellulosibacter alkalithermophilus	nan	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Cellulosibacter
223786	Hydrogenimonas thermophila	nan	55	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Hydrogenimonaceae	Hydrogenimonas
545536	Hydrogenophilus islandicus	nan	55	Bacteria	Pseudomonadota	Hydrogenophilia	Hydrogenophilales	Hydrogenophilaceae	Hydrogenophilus
1325125	Kallotenue papyrolyticum	nan	55	Bacteria	Chloroflexota	Chloroflexia	Kallotenuales	Kallotenuaceae	Kallotenue
1679721	Herbinix luporum	nan	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Herbinix
2200	Methanoculleus thermophilus	nan	55	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
349307	Methanothrix thermoacetophila	PT	55	Archaea	Euryarchaeota	Methanomicrobia	Methanotrichales	Methanotrichaceae	Methanothrix
217041	Caminibacter profundus	nan	55	Bacteria	Campylobacterota	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Caminibacter
646273	Nautilia nitratireducens	nan	55	Bacteria	Campylobacterota	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Nautilia
387092	Nitratiruptor sp	SB155-2	55	Bacteria	Campylobacterota	Epsilonproteobacteria	Nautiliales	Nitratiruptoraceae	Nitratiruptor
927786	Brevibacillus aydinogluensis	nan	55	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus
370438	Pelotomaculum thermopropionicum	SI	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Desulfotomaculaceae	Pelotomaculum
106262	Marinitoga camini	nan	55	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Marinitoga
204046	Petrotoga mexicana	nan	55	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Petrotoga
28237	Petrotoga miotherma	nan	55	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Petrotoga
1674942	Caenibacillus caldisaponilyticus	nan	55	Bacteria	Bacillota	Bacilli	Bacillales	Sporolactobacillaceae	Caenibacillus
471799	Symbiobacterium ostreiconchae	nan	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Symbiobacteriaceae	Symbiobacterium
649746	Acetomicrobium hydrogeniformans	nan	55	Bacteria	Synergistota	Synergistia	Synergistales	Acetomicrobiaceae	Acetomicrobium
526227	Meiothermus silvanus	VI-R2, DSM 9946	55	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Allomeiothermus
526227	Thermus silvanus	nan	55	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Allomeiothermus
573074	Laceyella sediminis	nan	55	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Laceyella
1382306	Thermogemmatispora carboxidivorans	nan	55	Bacteria	Chloroflexota	Ktedonobacteria	Thermogemmatisporales	Thermogemmatisporaceae	Thermogemmatispora
990712	Albidovulum xiamenense	nan	54	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Meinhardsimonia
760142	Hippea maritima	MH2, DSM 10411	53	Bacteria	Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae	Hippea
747365	Thermodesulfobium narugense	Na82, DSM 14796	52,5	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermodesulfobiaceae	Thermodesulfobium
1304284	Caldisalinibacter kiritimatiensis	nan	52,5	Bacteria	Bacillota	Tissierellia	Tissierellales	Thermohalobacteraceae	Caldisalinibacter
95159	Caloramator coolhaasii	nan	52,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Caloramator
394967	Methanoculleus receptaculi	nan	52,5	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
1707527	Brevibacillus sediminis	nan	52,5	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus
108328	Anaerobranca gottschalkii	nan	52,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Proteinivoraceae	Anaerobranca
1248146	Thermotunica guangxiensis	nan	52,5	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Thermotunica
1242148	Melghirimyces profundicolus	nan	52,5	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Melghirimyces
1702242	Thermoanaerobacterium butyriciformans	nan	52,5	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium
2493090	Thermomonospora catenispora	nan	52,5	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Thermomonospora
114249	Tepidimonas ignava	nan	52,5	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales		Tepidimonas
40991	Thiomonas thermosulfata	nan	51,25	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales		Thiomonas
1281767	Tepidibacillus fermentans	nan	51	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Tepidibacillus
1750598	Dissulfurimicrobium hydrothermale	nan	51	Bacteria		Deltaproteobacteria			Dissulfurimicrobium
1644118	Meiothermus roseus	nan	50	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Calidithermus
1644115	Laceyella thermophila	nan	50	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Laceyella
1173111	Lihuaxuella thermophila	nan	50	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Lihuaxuella
1471761	Novibacillus thermophilus	nan	50	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Novibacillus
996765	Caloribacterium cisternae	nan	50	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caloribacterium
471852	Thermomonospora curvata	DSM 43183	50	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Thermomonospora
115335	Actinomadura rubrobrunea	nan	50	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura
58112	Actinomadura viridilutea	nan	50	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura
2020	Thermomonospora curvata	nan	50	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Thermomonospora
1169913	Vulcaniibacterium thermophilum	nan	50	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Vulcaniibacterium
1519374	Amphiplicatus metriothermophilus	nan	49	Bacteria	Pseudomonadota	Alphaproteobacteria	Parvularculales	Parvularculaceae	Amphiplicatus
507754	Acidiplasma aeolicum	nan	45	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae	Acidiplasma
2734	Symbiobacterium thermophilum	nan	nan	Bacteria	Bacillota	Clostridia	Eubacteriales	Symbiobacteriaceae	Symbiobacterium
469371	Thermobispora bispora	R51, DSM 43833	nan	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Thermobispora
51173	Ureibacillus thermosphaericus	nan	60	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Ureibacillus
109258	Desulfacinum hydrothermale	nan	60	Bacteria	Thermodesulfobacteriota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfacinum
112729	Caloramator viterbiensis	nan	58	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Caloramator
564288	Desulfonauticus autotrophicus	nan	58	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfonauticaceae	Desulfonauticus
436000	Anaerobranca zavarzinii	nan	57	Bacteria	Bacillota	Clostridia	Eubacteriales	Proteinivoraceae	Anaerobranca
230470	Anoxybacillus voinovskiensis	nan	54	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Anoxybacillus
353224	Caldalkalibacillus uzonensis	nan	51	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Caldalkalibacillus
273075	Thermoplasma acidophilum	DSM 1728	59	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Thermoplasmataceae	Thermoplasma
1434121	Methanosarcina thermophila	CHTI-55	57	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina
76633	Thermobacillus xylanilyticus	nan	55	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Thermobacillus
79271	Desulfurella propionica	nan	55	Bacteria	Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae	Desulfurella
1936991	Lebetimonas natsushimae	nan	55	Bacteria	Campylobacterota	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Lebetimonas
312540	Acidiplasma cupricumulans	nan	53,6	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae	Acidiplasma
312540	Ferroplasma cupricumulans	BH2	53,6	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae	Acidiplasma
1289106	Sinibacillus soli	nan	50	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Sinibacillus
698948	Thermoanaerobacterium thermosaccharolyticum	M0795	57,5	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium
610254	Desulfosoma caldarium	nan	57	Bacteria	Thermodesulfobacteriota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfosoma
1564487	Herbinix hemicellulosilytica	nan	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Herbinix
73780	Methylocaldum szegediense	nan	55	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylocaldum
29376	Desulfotomaculum thermobenzoicum	nan	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfofundulus
1324956	Melghiribacillus thermohalophilus	nan	52,5	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Melghiribacillus
696763	Thermasporomyces composti	nan	52,5	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Thermasporomyces
279810	Thiobacter subterraneus	nan	52,5	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales		Thiobacter
1035120	Deferrisoma camini	nan	50	Bacteria	Thermodesulfobacteriota	Deferrisomatia	Deferrisomatales	Deferrisomataceae	Deferrisoma
285106	Tepidimicrobium ferriphilum	nan	50	Bacteria	Bacillota	Tissierellia	Tissierellales	Tepidimicrobiaceae	Tepidimicrobium
29372	Clostridium thermobutyricum	nan	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
5087	Thermoascus aurantiacus	nan	50,5	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Thermoascus
717605	Thermobacillus composti	KWC4, DSM 18247	50	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Thermobacillus
1247960	Bacillus kokeshiiformis	nan	50	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Caldibacillus
203471	Tepidiphilus margaritifer	nan	50	Bacteria	Pseudomonadota	Hydrogenophilia	Hydrogenophilales	Hydrogenophilaceae	Tepidiphilus
370323	Haloterrigena limicola	nan	47,5	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena
209537	Thermomyces ibadanensis	nan	44,5	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces
122960	Alicyclobacillus herbarius	nan	57,5	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus
288966	Lutispora thermophila	nan	56,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Lutispora
232270	Effusibacillus pohliae	nan	55	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Effusibacillus
926569	Anaerolinea thermophila	UNI-1	55	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea
1325335	Anoxybacillus suryakundensis	nan	55	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Anoxybacillus
1471	Bacillus methanolicus	nan	55	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
337097	Vulcanibacillus modesticaldus	nan	55	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Vulcanibacillus
1393122	Crenotalea thermophila	nan	55	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Thermoflavifilum
326427	Chloroflexus aggregans	DSM 9485	55	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroflexus
908809	Caloramator mitchellensis	nan	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Caloramator
391358	Caldimonas hydrothermale	nan	55	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Caldimonas
307483	Caldimonas taiwanensis	nan	55	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Caldimonas
1856807	Petrothermobacter organivorans	nan	55	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales		Petrothermobacter
380392	Desulfomicrobium thermophilum	nan	55	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Thermodesulfomicrobium
218205	Garciella nitratireducens	nan	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Garciella
224436	Tepidiphilus succinatimandens	nan	55	Bacteria	Pseudomonadota	Hydrogenophilia	Hydrogenophilales	Hydrogenophilaceae	Tepidiphilus
1441386	Athalassotoga saccharophila	nan	55	Bacteria	Thermotogota	Thermotogae	Mesoaciditogales	Mesoaciditogaceae	Athalassotoga
1041930	Methanocella conradii	HZ254	55	Archaea	Euryarchaeota	Methanomicrobia	Methanocellales	Methanocellaceae	Methanocella
431057	Methylacidiphilum kamchatkense	nan	55	Bacteria	Verrucomicrobiota	Methylacidiphilae	Methylacidiphilales	Methylacidiphilaceae	Methylacidiphilum
1293048	Halopiger goleimassiliensis	nan	55	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Halopiger
1033264	Paenibacillus marinum	nan	55	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
412895	Desulfotomaculum hydrothermale	nan	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulforamulus
156203	Petrotoga olearia	nan	55	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Petrotoga
367742	Ureibacillus composti	nan	55	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Ureibacillus
1245527	Ureibacillus defluvii	nan	55	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Ureibacillus
471857	Saccharomonospora viridis	P101, DSM 43017	55	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharomonospora
608505	Sporolituus thermophilus	nan	55	Bacteria	Bacillota	Negativicutes	Selenomonadales	Sporomusaceae	Sporolituus
557451	Symbiobacterium terraclitae	nan	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Symbiobacteriaceae	Symbiobacterium
1120986	Acetomicrobium thermoterrenum	nan	55	Bacteria	Synergistota	Synergistia	Synergistales	Acetomicrobiaceae	Acetomicrobium
869805	Desulfosoma profundi	nan	55	Bacteria	Thermodesulfobacteriota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfosoma
643648	Syntrophothermus lipocalidus	DSM 12680	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Syntrophomonadaceae	Syntrophothermus
65552	Meiothermus cerbereus	nan	55	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Meiothermus
1329516	Thermoactinomyces daqus	nan	55	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Thermoactinomyces
340095	Thermodesulfovibrio thiophilus	nan	55	Bacteria	Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	Thermodesulfovibrionaceae	Thermodesulfovibrio
981385	Thermotomaculum hydrothermale	nan	55	Bacteria	Acidobacteriota	Holophagae	Thermotomaculales	Thermotomaculaceae	Thermotomaculum
176598	Pseudoxanthomonas taiwanensis	nan	55	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas
1852309	Calorithrix insularis	nan	55	Bacteria	Calditrichota				Calorithrix
1101373	Tepidimonas fonticaldi	nan	55	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales		Tepidimonas
307486	Tepidimonas taiwanensis	nan	55	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales		Tepidimonas
1134405	Melioribacter roseus	P3M	53,5	Bacteria	Ignavibacteriota	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	Melioribacter
392012	Alicyclobacillus kakegawensis	nan	52,5	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus
392015	Alicyclobacillus macrosporangiidus	nan	52,5	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus
392016	Alicyclobacillus contaminans	nan	52,5	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus
28034	Sulfobacillus thermosulfidooxidans	nan	52,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Sulfobacillus
1450156	Defluviitalea raffinosedens	nan	52,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Defluviitaleaceae	Defluviitalea
879970	Defluviitalea saccharophila	nan	52,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Defluviitaleaceae	Defluviitalea
876478	Tepidiphilus thermophilus	nan	52,5	Bacteria	Pseudomonadota	Hydrogenophilia	Hydrogenophilales	Hydrogenophilaceae	Tepidiphilus
364032	Sulfurivirga caldicuralii	nan	52,5	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Sulfurivirga
340097	Tuberibacillus calidus	nan	52,5	Bacteria	Bacillota	Bacilli	Bacillales	Sporolactobacillaceae	Tuberibacillus
1411133	Geothermomicrobium terrae	nan	52,5	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Geothermomicrobium
159343	Gelria glutamica	nan	52,5	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Gelria
335431	Tepidimonas thermarum	nan	52,5	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales		Tepidimonas
2601677	Tepidiforma bonchosmolovskayae	nan	52	Bacteria	Chloroflexota	Tepidiformia	Tepidiformales	Tepidiformaceae	Tepidiforma
1348429	Effusibacillus lacus	nan	51	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Effusibacillus
209285	Chaetomium thermophilum	nan	50	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermochaetoides
225584	Crassicarpon thermophilum	nan	50	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothelomyces
332249	Truepera radiovictrix	nan	50	Bacteria	Deinococcota	Deinococci	Trueperales	Trueperaceae	Truepera
225988	Anoxybacillus contaminans	nan	50	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Anoxybacillus
1245523	Bacillus composti	nan	50	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Siminovitchia
996558	Bacillus hisashii	nan	50	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Caldibacillus
1274353	Bacillus sediminis	nan	50	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Siminovitchia
1215031	Bacillus thermocopriae	nan	50	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Neobacillus
251051	Bacillus thermolactis	nan	50	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Caldibacillus
1245525	Compostibacillus humi	nan	50	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Compostibacillus
1242744	Georgenia sediminis	nan	50	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Bogoriellaceae	Georgenia
1378066	Chroococcidiopsis sp	TS-821	50	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcidiopsidales	Chroococcidiopsidaceae	Chroococcidiopsis
420412	Clostridium tepidiprofundi	nan	50	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
376175	Schlegelella aquatica	nan	50	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Schlegelella
392842	Desulfothermus okinawensis	nan	50	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfohalobiaceae	Desulfothermus
392421	Haloterrigena hispanica	nan	50	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena
121872	Haloterrigena thermotolerans	PR5	50	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrinema
1927129	Methanonatronarchaeum thermophilum	nan	50	Archaea	Euryarchaeota	Methanonatronarchaeia	Methanonatronarchaeales	Methanonatronarchaeaceae	Methanonatronarchaeum
58137	Desulfotomaculum thermosapovorans	nan	50	Bacteria	Bacillota	Clostridia	Eubacteriales	Desulfallaceae	Desulfallas
1216062	Desulfotomaculum tongense	nan	50	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulforadius
214905	Tepidibacter thalassicus	nan	50	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Tepidibacter
2016530	Raineya orbicola	nan	50	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Raineyaceae	Raineya
884107	Schleiferia thermophila	nan	50	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Schleiferiaceae	Schleiferia
1469162	Scopulibacillus daqui	nan	50	Bacteria	Bacillota	Bacilli	Bacillales	Sporolactobacillaceae	Scopulibacillus
1088767	Thermoactinospora rubra	nan	50	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Thermoactinospora
52023	Thermus chliarophilus	nan	50	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Calidithermus
52023	Calidithermus chliarophilus	nan	50	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Calidithermus
1274356	Kroppenstedtia guangzhouensis	nan	50	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Kroppenstedtia
1490296	Thermostaphylospora grisealba	nan	50	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Thermostaphylospora
1445971	Thermosporothrix narukonensis	nan	50	Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Thermosporotrichaceae	Thermosporothrix
213588	Thermomonas hydrothermalis	nan	50	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas
697281	Mahella australiensis	50-1 BON, DSM 15567	50	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family IV. Incertae Sedis	Mahella
478105	Exilispira thermophila	nan	50	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales		Exilispira
204470	Alicyclobacillus pomorum	nan	47,5	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus
392014	Alicyclobacillus shizuokensis	nan	47,5	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus
136160	Bacillus okuhidensis	nan	47,5	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacterium (ex Joshi et al. 2022)
470864	Gracilibacillus halophilus	nan	47,5	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Gracilibacillus
627231	Paenibacillus tezpurensis	nan	47,5	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
1076937	Fontimonas thermophila	nan	47,5	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Sinobacteraceae	Fontimonas
910412	Melghirimyces algeriensis	nan	47,5	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Melghirimyces
224999	Tepidanaerobacter syntrophicus	nan	47,5	Bacteria	Bacillota	Clostridia	Thermosediminibacterales	Tepidanaerobacteraceae	Tepidanaerobacter
28565	Thermomyces dupontii	nan	47,5	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces
5541	Thermomyces lanuginosus	nan	47,5	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces
2588941	Tepidimonas sediminis	nan	47,5	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales		Tepidimonas
1490292	Nonomuraea thermotolerans	nan	46	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea
1485588	Crenalkalicoccus roseus	nan	45	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Crenalkalicoccus
2078952	Bacillus kexueae	nan	45	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1178786	Bacillus thaonhiensis	nan	45	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
206665	Desulfonauticus submarinus	nan	45	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfonauticaceae	Desulfonauticus
424696	Ferroplasma thermophilum	L1	45	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae	Ferroplasma
706427	Halanaerobacter jeridensis	nan	45	Bacteria	Bacillota	Clostridia	Halanaerobiales	Halobacteroidaceae	Halanaerobacter
1494606	Sporohalobacter salinus	nan	45	Bacteria	Bacillota	Clostridia	Halanaerobiales	Halobacteroidaceae	Sporohalobacter
1383816	Halopiger thermotolerans	nan	45	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Halopiger
269800	Thermobifida fusca	YX	45	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsaceae	Thermobifida
380174	Cohnella laeviribosi	nan	45	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Cohnella
1383067	Desulfotomaculum profundi	nan	45	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulforamulus
28235	Geotoga subterranea	nan	45	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	Geotoga
1848	Pseudonocardia thermophila	nan	45	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
2707016	Tepidicella baoligensis	nan	45	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales		Tepidicella
1181891	Paenibacillus thermophilus	nan	43,5	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
