Source_ID	ncbiTaxID	Name	Type	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
2721	411472	Clostridium symbiosum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium
2722	1559	Clostridium tertium	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2723	1559	Clostridium tertium	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2724	1559	Clostridium tertium	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2725	1553	Clostridium tetanomorphum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2726	1230342	Clostridium tetanomorphum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2727	1553	Clostridium tetanomorphum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2728	637887	Acetivibrio thermocellus	growth	60	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio
2729	203119	Acetivibrio thermocellus	growth	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio
2729	203119	Acetivibrio thermocellus	growth	60	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio
2730	572545	Acetivibrio thermocellus	growth	60	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio
2731	1515	Acetivibrio thermocellus	growth	60	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio
2732	1506	Clostridium sp.	growth	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2733	1121336	Thermoclostridium stercorarium subsp. thermolacticum	growth	60	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Thermoclostridium
2734	1291049	Thermoclostridium stercorarium subsp. thermolacticum	growth	60	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Thermoclostridium
2735	1519	Clostridium tyrobutyricum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2736	1519	Clostridium tyrobutyricum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2737	1519	Clostridium tyrobutyricum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2738	1121342	Clostridium tyrobutyricum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2739	1121339	Clostridium thermobutyricum	growth	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2740	1121317	Maledivibacter halophilus	growth	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Maledivibacter
2741	1121324	Peptoclostridium litorale	growth	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptoclostridium
2741	1121324	Peptoclostridium litorale	growth	15.0-40.0	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptoclostridium
2742	36832	Lacrimispora aerotolerans	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lacrimispora
2743	537013	Clostridium methylpentosum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	
2744	84024	Clostridium disporicum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2745	84025	Clostridium haemolyticum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2746	1542	Clostridium novyi	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2747	1542	Clostridium novyi	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2748	411468	Clostridium scindens	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium
2748	411468	Clostridium scindens	growth	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium
2749	1121341	Clostridium thermosuccinogenes	growth	60	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Pseudoclostridium
2750	84032	Clostridium thermosuccinogenes	growth	60	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Pseudoclostridium
2751	84032	Clostridium thermosuccinogenes	growth	60	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Pseudoclostridium
2752	84032	Clostridium thermosuccinogenes	growth	60	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Pseudoclostridium
2753	1121318	Clostridium homopropionicum	growth	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2754	36835	Clostridium colinum	growth	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Tyzzerella
2754	36835	Clostridium colinum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Tyzzerella
2755	1121320	Clostridium intestinale	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2756	36845	Clostridium intestinale	growth	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2757	1541	Terrisporobacter mayombei	growth	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Terrisporobacter
2758	29375	Lacrimispora xylanolytica	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lacrimispora
2759	29354	Lacrimispora celerecrescens	growth	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lacrimispora
2760	1521	Ruminiclostridium cellulolyticum	optimum	32-35	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminiclostridium
2761	1121330	Clostridium populeti	growth	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaeromicropila
2762	37658	Clostridium populeti	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaeromicropila
2763	1121340	Clostridium thermopalmarium	growth	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2764	29353	Acetivibrio aldrichii	growth	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio
2765	1121327	Anaerotignum neopropionicum	growth	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerotignum
2766	29356	Clostridium chartatabidum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2767	29371	Ruminiclostridium cellobioparum subsp. termitidis	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminiclostridium
2768	36850	Clostridium quinii	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2769	46867	Clostridium chauvoei	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2770	1121328	Clostridium paradoxum	growth	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	
2771	29346	Clostridium paradoxum	growth	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	
2772	1504	Clostridium septicum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2773	1121335	Thermoclostridium stercorarium	growth	60	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Thermoclostridium
2774	29349	Clostridium thermoalcaliphilum	growth	50	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	
2775	1121316	Clostridium grantii	growth	28	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2776	238834	Clostridium estertheticum	growth	10	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2777	1346611	Thermoclostridium stercorarium subsp. leptospartum	growth	60	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Thermoclostridium
2778	84033	Clostridium uzonii	growth	60	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2779	84033	Clostridium uzonii	growth	60	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2780	1121344	Clostridium viride	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	
2781	1341692	Clostridium autoethanogenum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2782	46609	Clostridium pascui	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2783	46609	Clostridium pascui	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2784	46609	Clostridium pascui	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2785	46609	Clostridium pascui	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2786	1121290	Clostridium acetireducens	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2787	1121296	Clostridium aminophilum	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium
2788	1121311	Clostridium fimetarium	growth	20	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium
2789	52704	Clostridium vincentii	growth	12	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2790	1513	Clostridium tetani	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2791	1513	Clostridium tetani	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2792	1121312	Clostridium frigidicarnis	growth	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2793	94869	Clostridium gasigenes	growth	20	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2794	94868	Lacrimispora algidixylanolytica	growth	20	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lacrimispora
2796	1121343	Clostridium uliginosum	growth	20	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2797	1121345	Anaerocolumna xylanovorans	growth	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerocolumna
2798	89152	Peptacetobacter hiranonis	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptacetobacter
2799	1121293	Clostridium akagii	growth	20	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2800	1121291	Clostridium acidisoli	growth	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2801	100174	Clostridium peptidivorans	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2802	1538	Clostridium ljungdahlii	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2803	48256	Ruminiclostridium hungatei	growth	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminiclostridium
2804	39479	Clostridium herbivorans	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium
2805	169679	Clostridium saccharobutylicum	growth	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2806	160404	Anaerotignum lactatifermentans	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerotignum
2807	205326	Clostridium laramiense	growth	10	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2808	566550	Hungatella hathewayi	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Hungatella
2808	566550	Hungatella hathewayi	growth	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Hungatella
2809	154046	Hungatella hathewayi	growth	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Hungatella
2810	29358	Paeniclostridium ghonii	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Paeniclostridium
2811	89153	Clostridium hylemonae	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium
2812	182773	Clostridium isatidis	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2813	1121295	Clostridium algidicarnis	growth	22	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2814	219748	Clostridium tunisiense	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2815	1121301	Paramaledivibacter caminithermalis	growth	42	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Paramaledivibacter
2816	150336	Clostridium thiosulfatireducens	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2817	217159	Clostridium carboxidivorans	optimum	38	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2818	217158	Clostridium ragsdalei	growth	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2819	223919	Clostridium beijerinckii	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2820	179628	Clostridium colicanis	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2821	208479	Enterocloster bolteae	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster
2822	205327	Clostridium frigoris	growth	6	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2823	205328	Clostridium lacusfryxellense	growth	10	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2824	132925	Clostridium bowmanii	growth	15	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2825	132926	Clostridium psychrophilum	growth	4	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2826	253257	Lacrimispora amygdalina	growth	45	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lacrimispora
2827	253314	Acetivibrio straminisolvens	optimum	50.0-55.0	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio
2828	198347	Clostridium algoriphilum	growth	5	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2829	1121322	Anaerocolumna jejuensis	optimum	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerocolumna
2830	445973	Intestinibacter bartlettii	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Intestinibacter
2831	1410653	Clostridium lundense	optimum	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2832	351628	Clostridium schirmacherense	optimum	10/mei	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2833	339861	Clostridium aciditolerans	optimum	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2834	1121333	Clostridium saccharogumia	growth	37	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Thomasclavelia
2835	342942	Mediterraneibacter glycyrrhizinilyticus	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Mediterraneibacter
2836	332101	Clostridium drakei	optimum	30-37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2837	332101	Clostridium drakei	growth	25	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2838	1002220	Clostridium alkalicellulosi	growth	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio
2839	333367	Enterocloster asparagiformis	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster
2840	1291050	Ruminiclostridium josui	growth	45	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminiclostridium
2841	66219	Clostridium phytofermentans	optimum	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium
2842	312089	Clostridium ganghwense	optimum	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2843	358743	Enterocloster citroniae	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster
2844	358742	Enterocloster aldenensis	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster
2845	1121338	Clostridium tepidiprofundi	optimum	50	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2846	338193	Clostridium aestuarii	optimum	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2847	382954	Clostridium nitrophenolicum	optimum	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2848	1121337	Ruminiclostridium sufflavum	optimum	33	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminiclostridium
2849	460384	Enterocloster lavalensis	optimum	36	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster
2850	1121299	Clostridium amylolyticum	optimum	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2851	360422	Clostridium tagluense	optimum	17,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2852	318464	Clostridium sulfidigenes	optimum	34	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2853	720554	Acetivibrio clariflavus	optimum	57,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio
2853	720554	Acetivibrio clariflavus	optimum	55-60	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio
2854	1121300	Thermoclostridium caenicola	optimum	60	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Thermoclostridium
2855	1121302	Clostridium cavendishii	optimum	41,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2856	1121319	Clostridium hydrogeniformans	optimum	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2857	1137848	Clostridium arbusti	growth	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2857	1137848	Clostridium arbusti	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2857	1137848	Clostridium arbusti	growth	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2858	225345	Clostridium chromiireducens	growth	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2859	1465809	Clostridium senegalense	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
2860	69895	Tindallia magadiensis	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Tindallia
2861	159292	Tindallia californiensis	growth	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Tindallia
2861	159292	Tindallia californiensis	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Tindallia
2862	361365	Tindallia texcoconensis	growth	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Tindallia
2862	361365	Tindallia texcoconensis	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Tindallia
2863	461876	Alkaliphilus oremlandii	growth	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Alkaliphilus
2864	1120976	Alkaliphilus peptidifermentans	growth	35	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Alkaliphilus
2865	522397	Alkaliphilus halophilus	growth	32	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Alkaliphilus
2865	522397	Alkaliphilus halophilus	growth	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Alkaliphilus
2866	99594	Thermohalobacter berrensis	growth	65	Bacteria	Bacillota	Tissierellia	Tissierellales	Thermohalobacteraceae	Thermohalobacter
2867	1121919	Geosporobacter subterraneus	optimum	42	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Geosporobacter
2868	1120996	Anaerosporobacter mobilis	optimum	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerosporobacter
2869	1121289	Clostridiisalibacter paucivorans	optimum	42	Bacteria	Bacillota	Tissierellia	Tissierellales	Thermohalobacteraceae	Clostridiisalibacter
2870	1122184	Lutispora thermophila	optimum	56,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Lutispora
2871	1121128	Butyricicoccus pullicaecorum	optimum	42	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Butyricicoccus
2872	1410668	Proteiniclasticum ruminis	optimum	38-39	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Proteiniclasticum
