Name	Strain	Temp	ncbiTaxID	Source_ID	Superkingdom	Phylum	Class	Order	Family	Genus
Escherichia coli	ATCC 23794	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	JCL1225[pJF118]	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	JCL1225[pPC201]	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	JCL1535[pJF118]	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	JCL1535[pPC201]	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Clostridium beijerinckii	NCIMB 8052	37.0	290402	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	O157:H7 ATCC 43895	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	O157:H7 ATCC 43895	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	O157:H7 ATCC 43895	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	O157:H7 ATCC 43895	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	O157:H7 ATCC 43895	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	O157:H7 ATCC 43895	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	O157:H7 ATCC 43895	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	O157:H7 ATCC 43895	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	O157:H7 ATCC 43895	37.0	562	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	HB101	37.0	634468	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	HB101	37.0	634468	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	HB101	37.0	634468	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	HB101	37.0	634468	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	HB101	37.0	634468	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	HB101	37.0	634468	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	HB101	37.0	634468	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	HB101	37.0	634468	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	HB101	37.0	634468	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
Escherichia coli	HB101	37.0	634468	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
