ncbiTaxID	Source_ID	Name	Strain	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
562	CECT 364	Escherichia coli	NCIMB 8583	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
412384	CECT 370	Bacillus megaterium	NCIMB 8291	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia
1423	CECT 371	Bacillus subtilis	NCIB 8057	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1584	CECT 372	Lactobacillus delbrueckii	NCIMB 8882	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
59846	CECT 375	Paenibacillus chibensis	NCIB 8144	30	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
1502	CECT 376	Clostridium perfringens	NCTC 8237	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1501	CECT 377	Clostridium pasteurianum	NCIMB 9486	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
294	CECT 378	Pseudomonas fluorescens	NCIMB 9046	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
562	CECT 379	Escherichia coli	NCIMB 8134	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 380	Escherichia coli	NCTC 8603	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 381	Escherichia coli	GY335	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
303	CECT 385	Pseudomonas putida	NCIMB 8865	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
1671	CECT 386	Pseudarthrobacter oxydans	NCIMB 9333	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Pseudarthrobacter
1671	CECT 387	Pseudarthrobacter oxydans	NCIMB 9334	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Pseudarthrobacter
1665	CECT 388	Arthrobacter globiformis	NCIMB 8907	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter
907	CECT 390	Megasphaera elsdenii	NCIMB 8927	37	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera
2250	CECT 393	Halococcus morrhuae	CCM 859	37	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halococcaceae	Halococcus
1245	CECT 394	Leuconostoc mesenteroides	NCIMB 8710	26	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc
2242	CECT 395	Halobacterium salinarum	CCM 2148	37	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium
644	CECT 398	Aeromonas hydrophila	NCIMB 9233	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
546	CECT 401	Citrobacter freundii	NCTC 9750	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
1587	CECT 402	Lactobacillus helveticus	NCIMB 8652	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
1587	CECT 403	Lactobacillus helveticus	NCFB 100	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
1587	CECT 404	Lactobacillus helveticus	NCIMB 8115	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
562	CECT 405	Escherichia coli	NCIB 8879	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
1351	CECT 407	Enterococcus faecalis	NCIMB 9695	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1351	CECT 408	Enterococcus faecalis	NCIMB 8886	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
28901	CECT 409	Salmonella enterica	NCTC 8385	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
1352	CECT 410	Enterococcus faecium	NCTC 7171	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
53345	CECT 411	Enterococcus durans	NCTC 8307	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
624	CECT 413	Shigella sonnei	NCTC 9774	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella
1587	CECT 414	Lactobacillus helveticus	NCIMB 8025	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
562	CECT 416	Escherichia coli	ATCC 27325	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 417	Escherichia coli	Starlinger 1045	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 418	Escherichia coli	Ferrer 5	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
53972	CECT 420	Rhodococcus corynebacterioides	NCIMB 9433	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus
155892	CECT 421	Caulobacter vibrioides	NCIMB 9082	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter
34	CECT 422	Myxococcus xanthus	NCIMB 9412	26	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Myxococcus
562	CECT 423	Escherichia coli	NCIMB 9481	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 424	Escherichia coli	NCIMB 9482	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 425	Escherichia coli	K-12 185 nalidixic acid-resistant	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 426	Escherichia coli	ATCC 23589	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 428	Escherichia coli	NCIMB 9553	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 429	Escherichia coli	MC4100	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 431	Escherichia coli	NCIMB 10223	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 432	Escherichia coli	ATCC 21026	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 433	Escherichia coli	NCIMB 10083	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
1322345	CECT 434	Escherichia coli	ATCC 25922	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
1280	CECT 435	Staphylococcus aureus	ATCC 25923	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
663	CECT 436	Vibrio alginolyticus	NCTC 10675	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1280	CECT 438	Staphylococcus aureus	NCTC 8530	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
518	CECT 440	Bordetella bronchiseptica	ATCC 4617	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
471	CECT 441	Acinetobacter calcoaceticus	NCIMB 10694	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
106648	CECT 442	Acinetobacter bereziniae	NCIMB 9019	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
28901	CECT 443	Salmonella enterica	NCTC 74	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
36807	CECT 445	Microbacterium laevaniformans	DSM 20140	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium
296	CECT 446	Pseudomonas fragi	NCIMB 8542	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
238	CECT 447	Elizabethkingia meningoseptica	NCTC 10016	37	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Elizabethkingia
511	CECT 448	Alcaligenes faecalis	NCTC 10416	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes
32002	CECT 449	Achromobacter denitrificans	NCTC 8582	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter
413388	CECT 450	Bacillus sp	P-1	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
470	CECT 452	Acinetobacter baumannii	NCTC 7844	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
28090	CECT 453	Acinetobacter lwoffii	LMG 1029	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
518	CECT 455	Bordetella bronchiseptica	NCTC 452	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
28901	CECT 456	Salmonella enterica	NCTC 5800	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
624	CECT 457	Shigella sonnei	ATCC 11060	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella
33069	CECT 458	Pseudomonas viridiflava	NCPPB 635	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
562	CECT 459	Escherichia coli	NCIMB 9527	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
34062	CECT 460	Moraxella osloensis	NCTC 10465	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
1423	CECT 461	Bacillus subtilis	168t+	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
587753	CECT 462	Pseudomonas chlororaphis	NCIMB 9030	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
478	CECT 465	Moraxella nonliquefaciens	CCUG 348	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
2045	CECT 466	Nocardioides simplex	NCIMB 8929	26	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Pimelobacter
85698	CECT 467	Achromobacter xylosoxidans	CCUG 12689	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter
476	CECT 468	Moraxella bovis	CCUG 2133	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella
1280	CECT 469	Staphylococcus aureus	ATCC 29737	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
562	CECT 470	Escherichia coli	ATCC 27257	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 471	Escherichia coli	NCIMB 9132	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
358	CECT 472	Rhizobium radiobacter	ATCC 15955	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
28448	CECT 473	Komagataeibacter xylinus	NCIMB 5346	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter
104101	CECT 474	Acetobacter sp	NCIMB 7215	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter
1582	CECT 475	Lacticaseibacillus casei	DSM 20011	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus
359	CECT 476	Rhizobium rhizogenes	NCPPB 1855	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
359	CECT 477	Rhizobium rhizogenes	ATCC 15834	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
359	CECT 478	Rhizobium rhizogenes	A4	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium
1123310	CECT 479	Streptococcus mutans	DSM 20523	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1351	CECT 481	Enterococcus faecalis	NCIMB 775	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1423	CECT 482	Bacillus subtilis	DSM 618	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1346614	CECT 483	Serratia liquefaciens	ATCC 27592	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia
183417	CECT 484	Proteus hauseri	NCTC 4175	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus
1509	CECT 485	Clostridium sporogenes	NCTC 532	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
451757	CECT 486	Clostridium perfringens	NCTC 8239	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1656	CECT 488	Actinomyces viscosus	DSM 43327	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
1402	CECT 491	Bacillus licheniformis	ATCC 27811	45	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1390	CECT 493	Bacillus amyloliquefaciens	NCIMB 10785	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
536	CECT 494	Chromobacterium violaceum	NCTC 9757	26	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium
1396	CECT 495	Bacillus cereus	ATCC 21769	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1396	CECT 496	Bacillus cereus	ATCC 21772	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1423	CECT 497	Bacillus subtilis	ATCC 6051a	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1423	CECT 498	Bacillus subtilis	ATCC 21770	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1423	CECT 499	Bacillus subtilis	NRRL B-3411	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
630	CECT 500	Yersinia enterocolitica	API 21	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
562	CECT 501	Escherichia coli	NCTC 10650	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 503	Escherichia coli	NCTC 9045	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 504	Escherichia coli	NCTC 10674	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
290402	CECT 508	Clostridium beijerinckii	NCIMB 8052	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
204039	CECT 509	Dickeya dianthicola	NCPPB 1609	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya
1408	CECT 510	Bacillus pumilus	NCIMB 10822	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
670	CECT 511	Vibrio parahaemolyticus	ATCC 17802	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
666	CECT 512	Vibrio cholerae	NCTC 7254	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
666	CECT 513	Vibrio cholerae	NCTC 7270	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
666	CECT 514	Vibrio cholerae	NCTC 8021	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
562	CECT 515	Escherichia coli	NCTC 9001	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	CECT 516	Escherichia coli	NCIMB 8545	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
573	CECT 517	Klebsiella pneumoniae	NCTC 10896	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
287	CECT 519	Pseudomonas aeruginosa	NCTC 10701	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
1280	CECT 520	Staphylococcus aureus	NCTC 10702	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
663	CECT 521	Vibrio alginolyticus	NCIMB 1903	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
55601	CECT 522	Vibrio anguillarum	NCIMB 6	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
680	CECT 523	Vibrio campbellii	NCIMB 1894	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
668	CECT 524	Aliivibrio fischeri	NCIMB 1281	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Aliivibrio
669	CECT 525	Vibrio harveyi	NCIMB 1280	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
691	CECT 526	Vibrio natriegens	NCIMB 857	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
691	CECT 527	Vibrio natriegens	NCIMB 1900	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
29497	CECT 528	Vibrio splendidus	NCIMB 1	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
672	CECT 529	Vibrio vulnificus	ATCC 27562	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
375	CECT 530	Bradyrhizobium japonicum	DSM 30131	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium
1496	CECT 531	Clostridioides difficile	NCIMB 10666	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Clostridioides
287	CECT 532	Pseudomonas aeruginosa	NCTC 6749	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
562	CECT 533	Escherichia coli	NCTC 8196	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
1280	CECT 534	Staphylococcus aureus	NCTC 4163	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
144185	CECT 535	Leifsonia aquatica	NCIMB 9460	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Leifsonia
28028	CECT 536	Corynebacterium flavescens	NCIMB 8707	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
43770	CECT 538	Corynebacterium striatum	NCIMB 9956	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1358	CECT 539	Lactococcus lactis	NCDO 496	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
1358	CECT 540	Lactococcus lactis	NCIMB 10493	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
1587	CECT 541	Lactobacillus helveticus	NCFB 30	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
624	CECT 542	Shigella sonnei	CIP 63.10	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella
562	CECT 543	Escherichia coli	CIP 55.30	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
1274	CECT 544	Dermacoccus nishinomiyaensis	CCM 2140	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Dermacoccaceae	Dermacoccus
28901	CECT 545	Salmonella enterica	NCTC 6017	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
29447	CECT 546	Xanthomonas albilineans	NCPPB 290	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas
53413	CECT 548	Xanthomonas axonopodis	NCPPB 457	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas
48664	CECT 549	Xanthomonas fragariae	NCPPB 1469	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas
1490	CECT 550	Paraclostridium bifermentans	NCTC 506	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Paraclostridium
1491	CECT 551	Clostridium botulinum	NCTC 7272	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
666	CECT 552	Vibrio cholerae	NCTC 3661	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1509	CECT 553	Clostridium sporogenes	NCIMB 8053	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
28901	CECT 554	Salmonella enterica	Alcaide 403	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
43767	CECT 555	Rhodococcus hoagii	DSM 20307	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Prescottella
28901	CECT 556	Salmonella enterica	Alcaide 669	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
518	CECT 558	Bordetella bronchiseptica	NCTC 452	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
630	CECT 559	Yersinia enterocolitica	NCTC 10460	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
542	CECT 560	Zymomonas mobilis	NCIMB 11199	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Zymomonadaceae	Zymomonas
1398	CECT 561	Bacillus coagulans	DSM 2312	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Weizmannia
1613	CECT 562	Limosilactobacillus fermentum	DSM 20055	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
1502	CECT 563	Clostridium perfringens	NCTC 10239	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1280	CECT 567	Staphylococcus aureus	NCIMB 8244	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
562	CECT 568	Escherichia coli	NCTC 10487	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
666	CECT 569	Vibrio cholerae	ATCC 25870	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1423720	CECT 570	Companilactobacillus alimentarius	DSM 20249	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus
1612	CECT 571	Companilactobacillus farciminis	DSM 20184	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus
1620	CECT 572	Weissella minor	DSM 20014	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Weissella
1123500	CECT 573	Weissella halotolerans	DSM 20190	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Weissella
77098	CECT 574	Halomonas pacifica	ATCC 27122	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas
228	CECT 576	Pseudoalteromonas haloplanktis	ATCC 19855	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
300020	CECT 578	Microbacterium maritypicum	ATCC 19260	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium
288	CECT 579	Pseudoalteromonas atlantica	NCIMB 301	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
