ncbiTaxID	Name	Strain	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
28251	Ornithobacterium rhinotracheale		36	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Ornithobacterium
1750	Pseudopropionibacterium propionicum		36	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Arachnia
2047	Rothia dentocariosa		36	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Rothia
34105	Streptobacillus moniliformis		36	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Streptobacillus
1348	Streptococcus parauberis		36	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
863	Syntrophomonas wolfei		36	Bacteria	Bacillota	Clostridia	Eubacteriales	Syntrophomonadaceae	Syntrophomonas
29575	Taylorella equigenitalis		36	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Taylorella
134821	Ureaplasma parvum		36	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma
666	Vibrio cholerae		36	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1747	Cutibacterium acnes		36,5	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium
487	Neisseria meningitidis		36,5	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
2130	Ureaplasma urealyticum		36,5	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma
84030	[Clostridium] saccharolyticum		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lacrimispora
39485	[Eubacterium] eligens		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lachnospira
39491	[Eubacterium] rectale		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	
143393	[Eubacterium] sulci		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	
2148	Acholeplasma laidlawii		37	Bacteria	Mycoplasmatota	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma
718	Actinobacillus equuli		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
715	Actinobacillus pleuropneumoniae		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
67854	Actinobacillus succinogenes		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
716	Actinobacillus suis		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
239935	Akkermansia muciniphila		37	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia
214856	Alistipes finegoldii		37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
81468	Aminobacterium colombiense		37	Bacteria	Synergistota	Synergistia	Synergistales	Aminobacteriaceae	Aminobacterium
28264	Arcanobacterium haemolyticum		37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium
1382	Atopobium parvulum		37	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Lancefieldella
146939	Azospira oryzae		37	Bacteria	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azospira
192	Azospirillum brasilense		37	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Azospirillum
193	Azospirillum lipoferum		37	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Azospirillum
1392	Bacillus anthracis		37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1396	Bacillus cereus		37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1428	Bacillus thuringiensis		37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
357276	Bacteroides dorei		37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola
817	Bacteroides fragilis		37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
290053	Bacteroides helcogenes		37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
28116	Bacteroides ovatus		37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
818	Bacteroides thetaiotaomicron		37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
821	Bacteroides vulgatus		37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola
397865	Barnesiella viscericola		37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella
235	Brucella abortus		37	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella
36855	Brucella canis		37	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella
29459	Brucella melitensis		37	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella
236	Brucella ovis		37	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella
29461	Brucella suis		37	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella
13373	Burkholderia mallei		37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
28450	Burkholderia pseudomallei		37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
76517	Campylobacter hominis		37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
206	Campylobacter sputorum		37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
83555	Chlamydia abortus		37	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia
83556	Chlamydia felis		37	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia
83560	Chlamydia muridarum		37	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia
85991	Chlamydia pecorum		37	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia
83558	Chlamydia pneumoniae		37	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia
83559	Chlamydia suis		37	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia
813	Chlamydia trachomatis		37	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia
158080	Chromohalobacter salexigens		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Chromohalobacter
35703	Citrobacter amalonaticus		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
57706	Citrobacter braakii		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
67824	Citrobacter farmeri		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
546	Citrobacter freundii		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
545	Citrobacter koseri		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
67825	Citrobacter rodentium		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
1520	Clostridium beijerinckii		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1493	Clostridium cellulovorans		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
46867	Clostridium chauvoei		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1497	Clostridium formicaceticum		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1538	Clostridium ljungdahlii		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1501	Clostridium pasteurianum		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1513	Clostridium tetani		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
203263	Corynebacterium aquilae		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
191610	Corynebacterium atypicum		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
161895	Corynebacterium phocae		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
1719	Corynebacterium pseudotuberculosis		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
258224	Corynebacterium resistens		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
146827	Corynebacterium simulans		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
161899	Corynebacterium singulare		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
191493	Corynebacterium sphenisci		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
43770	Corynebacterium striatum		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
43771	Corynebacterium urealyticum		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
401472	Corynebacterium ureicelerivorans		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
453230	Desulfarculus baarsii		37	Bacteria	Thermodesulfobacteriota	Desulfarculia	Desulfarculales	Desulfarculaceae	Desulfarculus
49338	Desulfitobacterium hafniense		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Desulfitobacteriaceae	Desulfitobacterium
60893	Desulfobacca acetoxidans		37	Bacteria	Thermodesulfobacteriota	Desulfobaccia	Desulfobaccales	Desulfobaccaceae	Desulfobacca
2358	Desulfomonile tiedjei		37	Bacteria	Thermodesulfobacteriota	Desulfomonilia	Desulfomonilales	Desulfomonilaceae	Desulfomonile
1563	Desulfosporosinus orientis		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Desulfitobacteriaceae	Desulfosporosinus
58138	Desulfotomaculum acetoxidans		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfofarcimen
59610	Desulfotomaculum reducens		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulforamulus
1564	Desulfotomaculum ruminis		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulforamulus
901	Desulfovibrio piger		37	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
93378	Edwardsiella hoshinae		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Edwardsiella
636	Edwardsiella tarda		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Edwardsiella
562	Escherichia coli		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
564	Escherichia fergusonii		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
1736	Eubacterium limosum		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium
833	Fibrobacter succinogenes		37	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter
143361	Filifactor alocis		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Filifactor
312277	Flavobacterium indicum		37	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
263	Francisella tularensis		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella
2331	Halanaerobium praevalens		37	Bacteria	Bacillota	Clostridia	Halanaerobiales	Halanaerobiaceae	Halanaerobium
37372	Helicobacter bilis		37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
213	Helicobacter cinaedi		37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
214	Helicobacter felis		37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
32025	Helicobacter hepaticus		37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
217	Helicobacter mustelae		37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
210	Helicobacter pylori		37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
76936	Helicobacter typhlonius		37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
43357	Kutzneria albida		37	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Kutzneria
97478	Lactobacillus mucosae		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus
1270	Micrococcus luteus		37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus
33894	Mycobacterium africanum		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1765	Mycobacterium bovis		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1766	Mycobacterium fortuitum		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1767	Mycobacterium intracellulare		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1768	Mycobacterium kansasii		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1769	Mycobacterium leprae		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1773	Mycobacterium tuberculosis		37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
2110	Mycoplasma agalactiae		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasmopsis
2094	Mycoplasma arginini		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasmopsis
2111	Mycoplasma arthritidis		37	Bacteria	Mycoplasmatota		Mycoplasmoidales	Metamycoplasmataceae	Metamycoplasma
28903	Mycoplasma bovis		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasmopsis
45362	Mycoplasma bovoculi		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mesomycoplasma
2113	Mycoplasma californicum		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasmopsis
29554	Mycoplasma canadense		37	Bacteria	Mycoplasmatota		Mycoplasmoidales	Metamycoplasmataceae	Metamycoplasma
29555	Mycoplasma canis		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasmopsis
2095	Mycoplasma capricolum		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma
171284	Mycoplasma cynos		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasmopsis
86660	Mycoplasma dispar		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mesomycoplasma
2115	Mycoplasma fermentans		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasmopsis
2128	Mycoplasma flocculare		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mesomycoplasma
2096	Mycoplasma gallisepticum		37	Bacteria	Mycoplasmatota		Mycoplasmoidales	Metamycoplasmataceae	Mycoplasmoides
2097	Mycoplasma genitalium		37	Bacteria	Mycoplasmatota		Mycoplasmoidales	Metamycoplasmataceae	Mycoplasmoides
2098	Mycoplasma hominis		37	Bacteria	Mycoplasmatota		Mycoplasmoidales	Metamycoplasmataceae	Metamycoplasma
2099	Mycoplasma hyopneumoniae		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mesomycoplasma
2100	Mycoplasma hyorhinis		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mesomycoplasma
2105	Mycoplasma leachii		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma
2102	Mycoplasma mycoides		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma
28227	Mycoplasma penetrans		37	Bacteria	Mycoplasmatota		Mycoplasmoidales	Mycoplasmoidaceae	Malacoplasma
2104	Mycoplasma pneumoniae		37	Bacteria	Mycoplasmatota		Mycoplasmoidales	Metamycoplasmataceae	Mycoplasmoides
48003	Mycoplasma pullorum		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasmopsis
2107	Mycoplasma pulmonis		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasmopsis
2123	Mycoplasma putrefaciens		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma
2109	Mycoplasma synoviae		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasmopsis
51365	Mycoplasma yeatsii		37	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma
33033	Parvimonas micra		37	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas
703	Plesiomonas shigelloides		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Plesiomonas
28123	Porphyromonas asaccharolytica		37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
837	Porphyromonas gingivalis		37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
584	Proteus mirabilis		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus
585	Proteus vulgaris		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus
587	Providencia rettgeri		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia
588	Providencia stuartii		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia
34085	Riemerella anatipestifer		37	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Riemerella
301301	Roseburia hominis		37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia
54736	Salmonella bongori		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
28901	Salmonella enterica		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
622	Shigella dysenteriae		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella
624	Shigella sonnei		37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella
216935	Spiroplasma culicicola		37	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma
2144	Spiroplasma mirum		37	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma
155085	Staphylococcus lutrae		37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1311	Streptococcus agalactiae		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1328	Streptococcus anginosus		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
76860	Streptococcus constellatus		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
45634	Streptococcus cristatus		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1334	Streptococcus dysgalactiae		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1336	Streptococcus equi		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
315405	Streptococcus gallolyticus		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1302	Streptococcus gordonii		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
102684	Streptococcus infantarius		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1338	Streptococcus intermedius		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
150055	Streptococcus lutetiensis		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1303	Streptococcus oralis		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1318	Streptococcus parasanguinis		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
197614	Streptococcus pasteurianus		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1313	Streptococcus pneumoniae		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1314	Streptococcus pyogenes		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1304	Streptococcus salivarius		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1305	Streptococcus sanguinis		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1307	Streptococcus suis		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1349	Streptococcus uberis		37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
119484	Syntrophobacter fumaroxidans		37	Bacteria	Thermodesulfobacteriota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter
28112	Tannerella forsythia		37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella
160	Treponema pallidum		37	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Treponemataceae	Treponema
221027	Treponema putidum		37	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Treponemataceae	Treponema
167	Treponema succinifaciens		37	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Treponemataceae	Treponema
2039	Tropheryma whipplei		37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Tropherymataceae	Tropheryma
844	Wolinella succinogenes		37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Wolinella
1561	Clostridium baratii		37,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
36854	Desulfitobacterium dehalogenans		37,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Desulfitobacteriaceae	Desulfitobacterium
84112	Eggerthella lenta		37,5	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella
134601	Mycobacterium goodii		37,5	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
78258	Parascardovia denticolens		37,5	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Parascardovia
971	Selenomonas ruminantium		37,5	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas
69823	Selenomonas sputigena		37,5	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas
1296	Staphylococcus sciuri		37,5	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Mammaliicoccus
1482	Virgibacillus halodenitrificans		37,5	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus
159	Brachyspira hyodysenteriae		38	Bacteria	Spirochaetota	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira
84377	Brachyspira intermedia		38	Bacteria	Spirochaetota	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira
84378	Brachyspira murdochii		38	Bacteria	Spirochaetota	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira
52584	Brachyspira pilosicoli		38	Bacteria	Spirochaetota	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira
217159	Clostridium carboxidivorans		38	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
45663	Desulfohalobium retbaense		38,5	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfohalobiaceae	Desulfohalobium
1053	Halorhodospira halophila		38,5	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Halorhodospira
907	Megasphaera elsdenii		38,5	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera
28187	Acetohalobium arabaticum		39	Bacteria	Bacillota	Clostridia	Halanaerobiales	Halobacteroidaceae	Acetohalobium
1680	Bifidobacterium adolescentis		39	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1683	Bifidobacterium angulatum		39	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1681	Bifidobacterium bifidum		39	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1685	Bifidobacterium breve		39	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1686	Bifidobacterium catenulatum		39	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1687	Bifidobacterium coryneforme		39	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1689	Bifidobacterium dentium		39	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1691	Bifidobacterium indicum		39	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
216816	Bifidobacterium longum		39	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
